20	-0.0002140586317645257
20.290906698750476	-0.0007272445292311198
20.586044732869844	-0.0012403781358936291
20.885475648548283	-0.0017534437688553452
21.189261887185914	-0.0022663995975627815
21.49746679841394	-0.0027792181383444964
21.810154653305165	-0.003291801438429304
22.12739065777668	-0.0038039158862363974
22.449240966187475	-0.0043152178973421594
22.77577269513385	-0.004825243986212823
23.107053937445478	-0.005333484652276268
23.44315377638505	-0.005839459161972254
23.784142300054445	-0.0063427083819729
24.130090616010463	-0.006842812670591607
24.481070866093134	-0.007339392168138064
24.837156241469714	-0.007832110439278166
25.1984209978975	-0.00832067039950406
25.56494047120865	-0.008804823574659401
25.936791093020236	-0.009284375445869865
26.3140504066728	-0.00975918292465081
26.69679708340074	-0.010229136786999792
27.08511093873791	-0.010694168072608305
27.47907294916184	-0.01115416943267667
27.878765268980047	-0.011608998214139677
28.284271247461966	-0.012058480804208141
28.695675446220072	-0.012502450716682625
29.11306365684382	-0.012940728257045266
29.536522918790062	-0.013373110942751613
29.966141537533712	-0.013799387306939331
30.402009102982383	-0.014219293873987245
30.844216508158908	-0.014632567808165148
31.29285596815558	-0.015038893562418259
31.74802103936409	-0.015437885688964443
32.20980663898519	-0.015829139547948668
32.67830906482211	-0.016212269551479367
33.153626015361866	-0.016586917765435104
33.63585661014871	-0.016952675958799224
34.125101410453844	-0.01730906844166002
34.62146244024586	-0.017655611686917105
35.12504320746613	-0.017991830473631426
35.635948725613716	-0.018317319943649407
36.15428553564419	-0.018631692813991088
36.68016172818701	-0.018934572250441213
37.21368696608603	-0.01922566132857812
37.754972507267915	-0.019504684724822127
38.30413122794313	-0.01977131443709053
38.86127764614443	-0.02002519236078789
39.4265279456077	-0.020266001019264852
40.000000000000206	-0.020493415330509614
40.58181339750116	-0.020707078514110626
41.1720894657399	-0.020906746389748827
41.77095129709678	-0.02109227210592409
42.37852377437204	-0.02126354039423666
42.9949335968281	-0.02142040602364583
43.62030930661056	-0.021562682602279067
44.25478131555359	-0.021690283960155737
44.89848193237519	-0.021803262047803862
45.55154539026795	-0.021901774222048566
46.21410787489121	-0.021986045357218577
46.88630755277036	-0.02205633456160383
47.56828460010916	-0.022112906478005567
48.260181232021196	-0.022156007136537516
48.962141732186545	-0.022185844326765944
49.674312482939705	-0.022202594217529806
50.39684199579528	-0.022206514332882045
51.129880942417586	-0.022198105862307124
51.873582186040764	-0.022178149951172267
52.628100813345895	-0.02214768040052418
53.393594166801776	-0.022107837756357034
54.17022187747612	-0.022059738012776303
54.95814589832399	-0.022004458966708718
55.75753053796041	-0.021943057318937684
56.56854249492426	-0.021876588560220303
57.39135089244048	-0.021806129303222375
58.226127313687975	-0.021732801714600396
59.073045837580466	-0.021657799686570493
59.932283075067765	-0.021582411821984893
60.804018205965114	-0.021507977985452034
61.68843301631817	-0.021435694113266048
62.58571193631152	-0.021366568625221637
63.49604207872855	-0.021301444427200743
64.41961327797075	-0.021240992500133726
65.35661812964459	-0.021185576332816296
66.3072520307241	-0.021135111758211818
67.27171322029778	-0.021089033217440413
68.25020282090806	-0.021046184877828895
69.2429248804921	-0.021004616631180903
70.25008641493265	-0.020961434633107845
71.27189745122783	-0.020912595959597817
72.30857107128878	-0.020852850455349355
73.36032345637442	-0.020775630102914257
74.42737393217246	-0.020672824397085975
75.50994501453623	-0.02053461019988563
76.60826245588666	-0.020349253027595965
77.72255529228926	-0.02010292826685864
78.85305589121582	-0.0197794593587651
80.00000000000082	-0.019360148166845365
81.16362679500274	-0.018823766698146005
82.34417893148023	-0.01814637438609723
83.541902594194	-0.017301182243170954
84.75704754874454	-0.016258690924182195
85.98986719365665	-0.014986733293220977
87.24061861322157	-0.01345048906570856
88.50956263110764	-0.01161264171768761
89.79696386475084	-0.009433845631383941
91.10309078053635	-0.006873161609550205
92.42821574978288	-0.0038886217608457008
93.77261510554118	-0.0004379319376017765
95.13656920021877	0.003520625438794278
96.52036246404286	0.008026986964795313
97.92428346437356	0.013117643783935096
99.34862496587989	0.01882393071921018
100.79368399159105	0.025170110992065897
102.25976188483567	0.03217150778398392
103.74716437208203	0.03983341287514208
105.25620162669229	0.04815083693652045
106.78718833360406	0.057108700942751556
108.34044375495276	0.06668238650958758
109.9162917966485	0.07683855896056224
111.51506107592134	0.08753604632909306
113.13708498984903	0.09872687946617664
114.78270178488147	0.11035760765270441
116.45225462737648	0.12237083424141026
118.14609167516147	0.1347068740145798
119.86456615013608	0.1473053990628418
121.60803641193078	0.1601070907116554
